"","date","VVD","VVD.low","VVD.high","PVV","PVV.low","PVV.high","CDA","CDA.low","CDA.high","D66","D66.low","D66.high","GL","GL.low","GL.high","SP","SP.low","SP.high","PvdA","PvdA.low","PvdA.high","CU","CU.low","CU.high","PvdD","PvdD.low","PvdD.high","50PLUS","50PLUS.low","50PLUS.high","SGP","SGP.low","SGP.high","Denk","Denk.low","Denk.high","FvD","FvD.low","FvD.high","PvdT","PvdT.low","PvdT.high","JA21","JA21.low","JA21.high","Volt","Volt.low","Volt.high","BIJ1","BIJ1.low","BIJ1.high","BBB","BBB.low","BBB.high"
"1152","2020-05-09",0.268121387594242,0.256134060224545,0.280319582465113,0.0886334417133202,0.0804298569293767,0.0965236305558172,0.0876983984276087,0.0810188905378682,0.0942069841859359,0.062183224076942,0.055705176918994,0.0688746689657694,0.0975053254334641,0.0918209150762619,0.103076290319344,0.0653947841031455,0.0595365245980067,0.0711123393858631,0.0943955606466298,0.0880805003264747,0.100727601049845,0.0465182305960328,0.0433292786766262,0.0496347689824585,0.0369775135929118,0.0342965978746343,0.0397867911767387,0.0143153005153923,0.0102107509205269,0.0184470663870467,0.0245255362665661,0.023202202549614,0.0261670885779115,0.00660358154023235,0.00375593942780806,0.00965296565452244,0.0784977451258445,0.0693427626236899,0.0872824740071439,0.00683714771549596,0.00310373905679146,0.0108167982445036,0,0,0,0,0,0,0,0,0,0,0,0
"1153","2020-05-10",0.269425908704484,0.257883261576996,0.281119811269383,0.0885789004751922,0.0811315318766417,0.0958268224947796,0.0877687069611194,0.0813428679510881,0.0941285142068125,0.0618719409444276,0.0554267877661968,0.068355617136256,0.097441289267384,0.0920033826481752,0.102771013086888,0.0655204697899176,0.0598248229670633,0.0712705841939322,0.0942745676256373,0.0880667578802607,0.100558428422555,0.0465018368011042,0.0432568179864786,0.0496452413087519,0.0369268567352887,0.0341893636007628,0.0397748203355956,0.0130646555786609,0.00959885228784038,0.0168115894333407,0.024530447736017,0.0232088255873986,0.0261121086198575,0.00674035198992212,0.00387039805328117,0.00970805539152775,0.0786225392940229,0.0702176146718056,0.0869784004483283,0.00680494742670542,0.00326334278593278,0.0103790006435315,0,0,0,0,0,0,0,0,0,0,0,0
"1154","2020-05-11",0.269520421208924,0.258302617207584,0.281333606671456,0.0888901666846447,0.0812072838601326,0.0968170089797349,0.0879929479747863,0.0816288835529154,0.0945361177859414,0.0623661245718341,0.0559061217896886,0.0691055778415133,0.0973221180776886,0.091906761255549,0.102559065446245,0.0654247405073835,0.0596826670385781,0.0711368273693334,0.0940610458769883,0.0876855429759052,0.100567206741422,0.0464827692421843,0.0432380430273695,0.0495898923078172,0.0368726943940416,0.0340779744827742,0.0397316482848241,0.0131566531600361,0.00918901575689204,0.0172279746258363,0.0245267775255595,0.0232319256766745,0.026119619595564,0.00679977894111982,0.00384531639805016,0.00977924763510925,0.0786091468444772,0.0695198260802078,0.0874586400336068,0.00669080705108889,0.00316628390886499,0.0103562955407215,0,0,0,0,0,0,0,0,0,0,0,0
"1155","2020-05-12",0.269567474475557,0.25776984342674,0.281191769515517,0.0892477761789421,0.0812343011604268,0.0974652243045513,0.0881512538667937,0.081759107604604,0.0949027026440347,0.062848871294143,0.0559743577415493,0.0696771289813509,0.0971813989297184,0.0915460533934062,0.102456956308314,0.0653441950873367,0.0595721118391144,0.0711950734813006,0.0938546951876849,0.0875161401081231,0.100577148328304,0.0464624299755398,0.0431304809045207,0.0495847836241029,0.036815236214011,0.0340833089007594,0.0397455179392242,0.0132158635497992,0.00882958670770911,0.0177214193933724,0.0245299545317047,0.0232175101854699,0.0260968778373828,0.00688881752210283,0.00392609707589993,0.00993393086592906,0.0786131853712406,0.0693402795630681,0.0876478011111227,0.00659676740027637,0.00308579604737621,0.0103546729893575,0,0,0,0,0,0,0,0,0,0,0,0
"1156","2020-05-13",0.269665728731227,0.257466173689913,0.281713173297545,0.0895885911897773,0.081186764783846,0.0978127655948324,0.0883537161099081,0.0819735161735315,0.0948776291881467,0.0633281306779552,0.0562319747274312,0.0703352070467056,0.09702695450708,0.0914903240631049,0.102320011499769,0.0652838573566695,0.0595363872058349,0.0709209733454108,0.0936447785133733,0.0872369438326297,0.100211083386182,0.0464332548867953,0.0431395299149306,0.0495263665954295,0.03676429624496,0.0340105744889398,0.0395839183022466,0.0133037585651721,0.00850546301360711,0.0178847507319146,0.0245312191229237,0.0232165264924493,0.0261077575566397,0.00697260209299948,0.00392072669963456,0.0100682545501287,0.0786531933435577,0.069251166742177,0.0879465261092182,0.00650098757256708,0.00303790517237637,0.0102075320027045,0,0,0,0,0,0,0,0,0,0,0,0
"1157","2020-05-14",0.269795424396425,0.257463437326292,0.281810051490591,0.0899447135725786,0.0816554339829006,0.098483803489967,0.0884877166948891,0.0818320622991988,0.0948714725804863,0.0638498414153354,0.0567106812391476,0.0709155824489526,0.0968870788492788,0.0914210731155772,0.102268455434662,0.0651495621127487,0.0594359410548534,0.0707612791498459,0.093368972461837,0.0869094050959831,0.0999066948220902,0.0464004621993393,0.0430420368366974,0.0495761682220113,0.0367148619262696,0.0340121521997067,0.039601100581913,0.0133912536119316,0.0084742921391991,0.0182752183135409,0.0245326784162554,0.0232174216177783,0.0260757216883969,0.00705063431587147,0.00391400583439044,0.0101764893496569,0.0787268411520152,0.0688760109162353,0.0883723569545124,0.0063996959375974,0.00288331325509211,0.0100966646860734,0,0,0,0,0,0,0,0,0,0,0,0
"1158","2020-05-15",0.269885523607915,0.25755436747672,0.282219313366972,0.0902634468674225,0.082133034007763,0.0987938138992426,0.0887100599450916,0.0823570251026318,0.0953788756015189,0.0643991449763854,0.0571962177357732,0.0713387290045693,0.0967400735857354,0.0911180700824955,0.102096793308043,0.0650555772488055,0.0592677647362469,0.0708367361086014,0.0931086976689801,0.0867283785275992,0.0998418488035234,0.046381785168966,0.043094063443543,0.0495782022930923,0.036656660172669,0.0340117116231475,0.0394821932226336,0.0134597112346659,0.00845210688597526,0.0182301660846149,0.0245277691357685,0.0232206086683446,0.0260739026760945,0.00711548419064981,0.00400514813482573,0.0102397543325493,0.0788013921292482,0.0691499608591378,0.0885795897270485,0.00632513840751887,0.00292135593567864,0.010165745912537,0,0,0,0,0,0,0,0,0,0,0,0
"1159","2020-05-16",0.269984876613515,0.257753623001411,0.282133843422267,0.090522630489458,0.0821404405092331,0.0988715012960948,0.0888988176836442,0.0823878456385196,0.0956671951870705,0.0648889802105092,0.0577509035480552,0.0719709594668971,0.0966035241948278,0.090966421470172,0.102147105257803,0.064958740193979,0.0591985891287721,0.0706620138295153,0.0929252132031379,0.0865922197037493,0.0994605563301837,0.0463562013828333,0.0430770929943928,0.0495464991454749,0.0365929431189535,0.0338475319428794,0.0394451058254451,0.0135328898744097,0.00833426859173316,0.0184925471689505,0.0245249085289241,0.0232145319502531,0.0260779231049023,0.00718865466979319,0.00406196091901553,0.0102703800347707,0.0787572021812341,0.0691846166658562,0.0882687824131936,0.00622932269514205,0.00279786446494528,0.0101071427777889,0,0,0,0,0,0,0,0,0,0,0,0
"1160","2020-05-17",0.270030982393886,0.257849336629698,0.28209998874429,0.0908246825906951,0.0822175226412579,0.0991040258819885,0.0890724908820475,0.0826282334934111,0.0959081187372015,0.0654521675765735,0.0583469609417085,0.0724325934651086,0.0964279411584334,0.0908282455737172,0.101994815331821,0.0648508203133773,0.0590405828001639,0.0705739733466427,0.0926882494400822,0.0862949005013226,0.0993319999536359,0.0463383133677713,0.0430748098578896,0.0495481619481918,0.0365347248774027,0.0338503374640673,0.0393516510880455,0.0135758235559183,0.00844828445601574,0.0184131950302312,0.0245232724302746,0.0232353030091497,0.0260837604350694,0.00725094895195884,0.00408386216806885,0.010339216156398,0.0788042681888311,0.0688671855563485,0.088244793971357,0.00612876499134099,0.00277277721974828,0.00970433124317925,0,0,0,0,0,0,0,0,0,0,0,0
"1161","2020-05-18",0.270154148644449,0.258244905066459,0.28191882752833,0.0911077170954663,0.0825659063476478,0.0994051309131874,0.0892745784765143,0.082936367255673,0.0958525881793588,0.0659482838089892,0.0589602105972839,0.0728658844747508,0.0963131027410156,0.0908439254358277,0.101846279672729,0.0647472274297718,0.0589365852422779,0.0703986618155776,0.092485039546528,0.0862584925426235,0.098824218953535,0.0463162152766805,0.0430950064242502,0.0496535742942115,0.0364742143112563,0.0338170920073361,0.0392023581676572,0.013613583022879,0.00864943904391147,0.0186810952530503,0.0245225518448825,0.0232439543911494,0.0260673681352851,0.00732236346656356,0.00425068629098859,0.0103755071680514,0.0788268619881202,0.0688148661705671,0.0882694984571998,0.00603674997000511,0.00279272939761556,0.00951796755681829,0,0,0,0,0,0,0,0,0,0,0,0
"1162","2020-05-19",0.270279169625789,0.258793635719582,0.281955999336113,0.0914129402773035,0.0830005912193674,0.0994775538381605,0.0894583104177408,0.0831578887100296,0.0959416574584702,0.0664419310038518,0.0592479415179815,0.0732352440610938,0.0961625859005988,0.0908972362316066,0.10153283173704,0.0646660619570293,0.0590413129415049,0.0703579101601002,0.0922824833357364,0.0861060540273806,0.0984782397291808,0.0462953522612787,0.0430823652073047,0.049608369621872,0.0364205806460902,0.0336951836816949,0.0390923221675068,0.0136883200821643,0.00855147494436424,0.0185978271393762,0.0245217733180194,0.0232274034170267,0.026080746210399,0.00739947655058281,0.00437275802728582,0.0105221220018275,0.0788243834655047,0.06889058615912,0.0881072114937396,0.00595381851528792,0.00265019827516891,0.00939972086333441,0,0,0,0,0,0,0,0,0,0,0,0
"1163","2020-05-20",0.27040908610772,0.25891496960393,0.282180287197927,0.0916902091156681,0.0837361371642075,0.0995457892898491,0.0895979265753077,0.0831110159407956,0.0957761735107027,0.0669479050326627,0.0600376280421503,0.0735861648436718,0.0960042841681022,0.0906695690448046,0.101371481345528,0.0645655250567441,0.0589924854849599,0.0701440715300161,0.0920742109402836,0.0858119547957493,0.0982630814046432,0.0462741894204421,0.0431271358001981,0.0494380625058177,0.0363713521553504,0.0337247483205695,0.0391041533983667,0.0137304943246143,0.00884272439986272,0.0184590530450507,0.0245195272899787,0.0232159404138415,0.0260211333602212,0.00746225109862921,0.00445020558287989,0.0105432202470355,0.0788162174964696,0.0693747272555456,0.0880105491184479,0.0058421517423274,0.00261749318278502,0.00921445464648858,0,0,0,0,0,0,0,0,0,0,0,0
