date	VVD	VVD.low	VVD.high	PvdA	PvdA.low	PvdA.high	PVV	PVV.low	PVV.high	CDA	CDA.low	CDA.high	SP	SP.low	SP.high	D66	D66.low	D66.high	GL	GL.low	GL.high	CU	CU.low	CU.high	SGP	SGP.low	SGP.high	PvdD	PvdD.low	PvdD.high	X50PLUS	X50PLUS.low	X50PLUS.high	DPK	DPK.low	DPK.high	Piratenpartij	Piratenpartij.low	Piratenpartij.high
2012-02-06	0.207721978725669	0.197497525334638	0.218352502739577	0.115213657154168	0.102915197656844	0.127597063443056	0.130569839025112	0.120340574597023	0.141021366635932	0.0866692357374685	0.0796011826938126	0.0937078473163792	0.215238569543832	0.202492394863434	0.228446796178562	0.0981770969143371	0.0918084448763735	0.104243818121321	0.0485022084714455	0.0433435425449085	0.0535125404381101	0.040122893157925	0.0367971499625799	0.0434754873194192	0.0186198606378306	0.0172801530178612	0.0200778898950446	0.0197065374820309	0.0173200579272881	0.0218656328211159	0.0133540567552495	0.0106918153701128	0.015829782749388	0.00384588412059875	0.00235742231724508	0.00613995583997741	0.00371167982353919	0.00108010106116948	0.00748609781373016
2012-02-07	0.207995508632927	0.197392381544094	0.218542154550526	0.115362988623738	0.103211406095335	0.127985378642031	0.13037751091719	0.120141446693355	0.140788585301513	0.0866675764065466	0.0796193214627076	0.0938591084137705	0.21495504836073	0.201984141791867	0.228420235100719	0.0982837629165091	0.0919905214597275	0.104443563121726	0.0482220670439291	0.0431743019084686	0.0533721313125374	0.0400381787212043	0.036722405666708	0.0433601311073707	0.0186344534622686	0.0172912600284605	0.0201136911765309	0.0197585237875223	0.0173675078957735	0.0219170163735417	0.0133679040926529	0.0107423880012742	0.0157954092480291	0.00384911527106231	0.00236400571191994	0.00613216415730413	0.00371822319795584	0.00107032381459658	0.0077167050204754
2012-02-08	0.208313948076991	0.198053191725337	0.218820689836335	0.115552693350053	0.103388028890444	0.128006141275924	0.130137607546505	0.120016966757663	0.140054475132736	0.0866590748873719	0.0797148282866502	0.0938653106004545	0.214610458447854	0.201899645171878	0.22749596754081	0.0983753506141651	0.0920816810183025	0.104519738643998	0.0479530937569991	0.0428944301597474	0.0530746021936408	0.039953758473199	0.0366513473052033	0.0433064687487678	0.0186492779668745	0.0172720605640863	0.0201503391485041	0.0198055895155852	0.0174436452819442	0.0220165010894925	0.0133714069469903	0.0108425027341742	0.0158396545972237	0.0038554577469864	0.0023730717188349	0.00612837394685728	0.00372477498668074	0.00107216253153686	0.00766932674698715
2012-02-09	0.20864657033342	0.198562476867247	0.218911410962393	0.11570636712533	0.103945814174164	0.127694892774084	0.129865422589628	0.120012511500992	0.139830104863305	0.0866974242598855	0.0798828969285188	0.0935139719838284	0.214240815536547	0.201487027957712	0.226682527240625	0.0985015337220135	0.092090567801744	0.104626687499653	0.0476986446778521	0.0427031102710635	0.0527286344684204	0.0398782391657567	0.0365957529900564	0.0431929497742868	0.018662033101744	0.0173086497230966	0.0201742097704125	0.0198541768856334	0.017496628175802	0.0220461698901055	0.0133914430821146	0.0108208302716454	0.015840794119344	0.00386152314990651	0.00237785060305175	0.00610735885364338	0.0037311377095421	0.00112610026046461	0.00786747143184657
2012-02-10	0.208896659823666	0.198522667537436	0.219588384477586	0.115783831707858	0.103721145335489	0.127873837541658	0.129798276805016	0.119814804434681	0.139816060137346	0.0867335151760521	0.079818205729815	0.0936611254214756	0.213007713173089	0.200546952003743	0.225665513700934	0.0987098621274362	0.092207976407457	0.104922511580411	0.0475123253567869	0.0424321643126716	0.0526702633618453	0.0398567402370006	0.0365517566833254	0.0432134045248269	0.0186762451686833	0.0173201152609539	0.020179347317354	0.0199005986861581	0.0175520695937169	0.0221486466791724	0.0133888694503299	0.0108374988873028	0.0158811866112508	0.00386749451747639	0.00237481437772948	0.00612358847496389	0.00373713369280005	0.00113793377954591	0.0080240453938467
2012-02-11	0.209015312164469	0.19866435111522	0.219586182077026	0.115827304503711	0.103884992581738	0.127713042371661	0.129746769689801	0.119747790050084	0.13986339201248	0.0867285362304634	0.0797945212327236	0.0936644778530198	0.211749152163035	0.199530355277287	0.22408397188315	0.0988705139592654	0.0924844575575335	0.105318678366003	0.0473463811175775	0.0422437820694903	0.0525850285611756	0.0398446499919497	0.0364945404298137	0.0432045927374463	0.0186889042886639	0.0173228360307178	0.0202076976683295	0.019945696136902	0.017571205601711	0.0221718504851375	0.0133784917402343	0.0107940162676893	0.0158579048849559	0.00386902505727823	0.00236962424999977	0.00610808312831551	0.00374075350684413	0.00117772975045316	0.00795949103013741
2012-02-12	0.209249207421602	0.199095539642378	0.219639262393559	0.115911697580606	0.104542104759709	0.127399741530577	0.129724669938495	0.119874648360093	0.13973163988722	0.0867385034619031	0.0800028381808129	0.0936485748047113	0.210509774564238	0.198359020906356	0.222908711955871	0.0990222751053646	0.0927032967253041	0.10542769847994	0.0471873880204561	0.0420332738217087	0.0523299237738896	0.0398240378572965	0.0365391486008898	0.0432082004589364	0.0187045040787407	0.0173736618315523	0.0202232768650566	0.0199831918071347	0.0176671272355887	0.0222596427559566	0.013384633016524	0.010775011057967	0.015913883531404	0.00387428967304051	0.00238865367421994	0.00609474828771464	0.00375147030631409	0.00116277994126146	0.00800607380532449
2012-02-13	0.209463462140083	0.198895876207668	0.220354853849026	0.114981609714616	0.10262480380965	0.127594125745917	0.130394084876576	0.119968104124552	0.140792185035952	0.086636869932838	0.0796232672275738	0.0937836091636315	0.210267561057784	0.197456504697387	0.223333029465408	0.0990424044246892	0.0925679389605612	0.105652868637637	0.047033823445429	0.041712503737009	0.0522025958775296	0.0397854853567448	0.0364008683691177	0.043147420670673	0.0187179495508571	0.0173470704025811	0.0202382879774779	0.0200129583496234	0.017673548916999	0.0222887957105202	0.013390155723629	0.0107786232173325	0.0159566277961287	0.00387992120559892	0.0024095743533669	0.00610702876783327	0.00375672015477423	0.00116462897212526	0.00799810596706117
2012-02-14	0.209667749791136	0.198905960178997	0.220637484912569	0.114139721231657	0.101157347537518	0.127755437309792	0.131096251304927	0.120456065830889	0.141593540295013	0.0865075219123367	0.0794351472204139	0.0937510091284717	0.209936918351261	0.196432733968338	0.223454804501563	0.0990441597649499	0.0925616243711752	0.105631631393534	0.046870334899158	0.0413900404130105	0.0520435539170437	0.0397409912412679	0.0364582317423967	0.0431323631806607	0.0187290030714718	0.0173672304975144	0.0202513197761201	0.0200435021002462	0.0176734837282248	0.0223593983150118	0.0133929802868787	0.0108530893283059	0.0159780621820702	0.00388511026282571	0.00238244229177855	0.00612696718153297	0.00376285017629249	0.0011225724611305	0.00810890840069669
2012-02-15	0.209797770610012	0.199037639792216	0.220917389708377	0.113208649608338	0.100040492334527	0.127002924632551	0.13187341518058	0.121544252556186	0.142369081402397	0.0863635402112897	0.0791019440603005	0.0934702937269319	0.209651986283718	0.196110790915184	0.223341709785869	0.0990740296677987	0.0924943870177942	0.105727111615163	0.0467175882026822	0.0414174911589263	0.0519204067896957	0.0396999172079933	0.0363335638892716	0.0432580504614497	0.0187429435000879	0.017380955538241	0.0202758079979062	0.0200715903002985	0.0176891726144357	0.0223795322482375	0.0133886662447006	0.0108162356864326	0.0160036796250678	0.003890022348065	0.00238601027131127	0.00609947201084072	0.00377415245150273	0.00116831344871367	0.0081022824664425
