"","date","VVD","VVD.low","VVD.high","D66","D66.low","D66.high","GL/PvdA","GL/PvdA.low","GL/PvdA.high","PVV","PVV.low","PVV.high","CDA","CDA.low","CDA.high","SP","SP.low","SP.high","FvD","FvD.low","FvD.high","PvdD","PvdD.low","PvdD.high","CU","CU.low","CU.high","Volt","Volt.low","Volt.high","JA21","JA21.low","JA21.high","SGP","SGP.low","SGP.high","Denk","Denk.low","Denk.high","50PLUS","50PLUS.low","50PLUS.high","BBB","BBB.low","BBB.high","BIJ1","BIJ1.low","BIJ1.high","NSC","NSC.low","NSC.high","BVNL","BVNL.low","BVNL.high"
"11","2021-03-27",0.220969699093849,0.21271816842647,0.229942767451326,0.153417728671167,0.144935296872736,0.162423250252924,0.107137634880393,0.0996289397600672,0.113786145548339,0.106859590601709,0.0978664927367819,0.116023336389163,0.0921639831515314,0.0856376506273258,0.0987350187850398,0.0593461475622675,0.0554470152905913,0.0631276763881903,0.0485024559111213,0.0442421565244215,0.052693351706323,0.0400186491316569,0.0362904270025432,0.0440249795273739,0.0337734887726039,0.0318538118727862,0.0355253168120471,0.0258117107152553,0.0194222574161216,0.0318908210825846,0.0264560096627565,0.0206021232813919,0.0325280426945696,0.0207496420387933,0.0197622071022309,0.0217381586764505,0.0200630688272502,0.0171360207972774,0.0231405572368721,0.00968175683560465,0.00804832880406432,0.0113313684270083,0.0087325574361473,-0.00705147326444091,0.0241526931749209,0.00863888186560558,0.00774183419075147,0.00965246272553963,0,0,0,0,0,0
"12","2021-03-28",0.221188113969877,0.212452237042817,0.230526825155518,0.153725935044555,0.144952620333807,0.162867162992588,0.106941768748912,0.0990496591611807,0.113795963409497,0.106727482117982,0.0975219383655735,0.115881904985196,0.091870083006824,0.0852844379844155,0.0986617744957517,0.0593032106509642,0.0552412085423893,0.0630050705002284,0.0483360745926561,0.0438961942556731,0.0525849222302734,0.0401649100187133,0.0362566518053489,0.0441753658789878,0.0337733493448492,0.0318688080207349,0.0355790676614545,0.0260070665684056,0.0196243591027532,0.0325559510737179,0.026731301868867,0.0208575218520898,0.0330185433437874,0.0207509251199532,0.0197392460205741,0.0217786963346953,0.0200323477143799,0.0168253959606399,0.0230742662431084,0.00963963915908287,0.00789818497462753,0.0112974753783948,0.00854189907450118,-0.00755655704641549,0.0240258564109077,0.00866256786327235,0.0077633383528047,0.00965594873612097,0,0,0,0,0,0
"13","2021-03-29",0.221443831362749,0.212317601521908,0.231292740684544,0.154054281750502,0.145441557863458,0.163040108728607,0.106799893652542,0.0986849554480024,0.113830567684804,0.106615826822728,0.0972173092036764,0.115966761089994,0.0915855698787054,0.0847893437419778,0.0985706664046634,0.0592515896366068,0.055065196811207,0.0632346987468942,0.0481587967212296,0.043469780733029,0.0525745512829421,0.0403244388619298,0.0362510772364767,0.0445219724130297,0.0337795962736065,0.0318315916726877,0.0356573395324551,0.0261897695798168,0.0196089669876715,0.0326936895145416,0.0270170389736733,0.0211839889371611,0.0331916566662707,0.0207539423327544,0.0196873148096743,0.0218079016875625,0.0199861347897235,0.0169109672905826,0.0231185253780035,0.00959969173930889,0.00782360814691978,0.0113348041083585,0.00836783798827489,-0.00747211621543116,0.0241716883981254,0.00868541843968976,0.00777891304748136,0.00972425492072297,0,0,0,0,0,0
"14","2021-03-30",0.221722056231661,0.212850211271844,0.231801447226116,0.154384203397141,0.145579112261589,0.164071306516736,0.106678761389152,0.0979240000581391,0.114172256922914,0.106520744438617,0.0967766447755438,0.115940058595289,0.0913366310337014,0.0843212088826629,0.0984670791186801,0.059206425924747,0.0550696204995665,0.0631865726653729,0.0480043400117887,0.0430530857327927,0.0526997683289562,0.0404753249472159,0.0363140915923863,0.04478283790075,0.0337928015393803,0.0317344641005699,0.0357183165934668,0.0263086216231349,0.0196575729271416,0.0330406820646217,0.027293179888471,0.0212845228277826,0.0335781734346427,0.020762948611316,0.0196627274645579,0.0218432444126916,0.0199498361625431,0.0167576426999428,0.0230365422169045,0.00955159259169908,0.00778436765610364,0.0113589108295806,0.00816327145084734,-0.00798189209484035,0.0242434561163523,0.00870449187086535,0.00775823676131432,0.00977741428979692,0,0,0,0,0,0
"15","2021-03-31",0.221927076261308,0.212975629249222,0.232019278813515,0.154685751678643,0.145629264191172,0.164809189761543,0.1064576199734,0.0976785169496096,0.113869144062024,0.106472766334431,0.0965493941820153,0.115999517604742,0.0909954548883877,0.0840068244871297,0.0982912903574351,0.0591436594691384,0.054839919893826,0.0632376884788181,0.0478660231738016,0.042981210402137,0.0526350792767244,0.0406205785996824,0.0363068263593236,0.0448294732341613,0.0338011379063075,0.0316960849080865,0.0358005063618712,0.0264744122979284,0.0193865651375187,0.0333824463855714,0.0275751282742684,0.0213709382008698,0.0339745425527905,0.0207689788866948,0.0196380420020852,0.0218832877376875,0.0199321370391932,0.0166473518540567,0.0231009585611936,0.00950299497013085,0.00772211796543451,0.0113081330443646,0.0079589070605045,-0.00800893104711174,0.0237462259087496,0.00872435355626699,0.0077501056323322,0.00984674017140801,0,0,0,0,0,0
"16","2021-04-01",0.22213604707271,0.212944275956757,0.232721757530501,0.154988296142672,0.145954793808494,0.164868190530462,0.106324072613429,0.0972225723739556,0.11380758461401,0.106334331063027,0.096617977708198,0.11592311883866,0.090705740020855,0.0833825882284705,0.098211087815578,0.0590606025540845,0.0545652123565015,0.0632957312863957,0.0477350791305723,0.0428497562536482,0.0525728773689798,0.0407554268778514,0.0363975030802594,0.0451567249444468,0.0338075075652258,0.0316022469901366,0.0359133319562183,0.0266246122142109,0.0197277848134671,0.0335530342771675,0.027832538867748,0.0213509714255298,0.0342539783908903,0.0207735326335764,0.019637295934398,0.021889780211426,0.019910886726298,0.016649355532664,0.0230081558688654,0.00944657333742918,0.00764098697398243,0.0112996082182186,0.00780992257913872,-0.00811461084599114,0.0237634951483772,0.00874775626376692,0.00775634261494208,0.00991190754779372,0,0,0,0,0,0
"17","2021-04-02",0.222298253154349,0.212842254676842,0.232807323943733,0.155327869040009,0.146091974721332,0.16590709457225,0.106117121915418,0.0968910918811736,0.113714559799955,0.106217628383919,0.0959787012946536,0.116099244431958,0.0903693795619424,0.082957531121808,0.0977038069299031,0.0590097533684464,0.0545650268325671,0.0634116730605632,0.0475601207478472,0.04260788690842,0.0525114342058949,0.0409045560186476,0.0365992200674936,0.0454769676349775,0.0338156024035067,0.0315531757743717,0.0359730030665159,0.0267854875948082,0.0197612317386931,0.0337572918317435,0.0281133126489057,0.0216889531582834,0.0345613259147982,0.0207850118272307,0.0196563484297981,0.0219396779042467,0.0198625262417921,0.0164420138268699,0.0229531445051981,0.0093997929894651,0.00752427720721747,0.0112815402957173,0.00761911420320917,-0.00811263803182533,0.0239387091400725,0.00876670974774683,0.00777838268783126,0.00998735526094917,0,0,0,0,0,0
"18","2021-04-03",0.22249320417187,0.212738835726884,0.23293041022432,0.155595180884319,0.145824238544688,0.165736907356557,0.105973168487398,0.0968573033758697,0.113643999624722,0.106102941014733,0.0960150044904708,0.116112297029709,0.0900966877431964,0.0826783143370062,0.0972392703219413,0.0589566419920529,0.0543726693379141,0.0633952933435268,0.0474143910834736,0.0424862745728452,0.0524665804094076,0.0410658483468814,0.0367125167273161,0.0457124492952024,0.033818655338394,0.0314723662644511,0.0360411758592049,0.0269276056420491,0.0201912616451552,0.0339990770573184,0.0284156841817231,0.0222629484453767,0.034862508559603,0.0207927644363989,0.0195896980723935,0.0219418294239608,0.0198176037183565,0.016479521168139,0.0229022013261818,0.00934631087736238,0.00740902000240343,0.0112791977997393,0.00752484030497931,-0.00760492115450278,0.0231722558460751,0.0087890309931375,0.00773142430399103,0.0100584301612062,0,0,0,0,0,0
"19","2021-04-04",0.222716661713223,0.213250686178843,0.233117444041405,0.155864188006771,0.146236232419375,0.166305217654058,0.105790347170792,0.0965073507881544,0.113750191620837,0.10598517601188,0.0959731024313147,0.116142243078336,0.0898336017718108,0.0824582344889704,0.0969832549706641,0.0589147958541907,0.0541778993224939,0.0634041209537508,0.0472568280589203,0.0423312582827415,0.0521096667827556,0.0412370141535795,0.0367748178374883,0.0459784858281741,0.0338200486562192,0.0314672497809561,0.0359926416543328,0.027073171417145,0.0201441673241401,0.0341168513544286,0.028679285964214,0.0223514892580701,0.0350966587581888,0.020797048053054,0.0196080450252425,0.021979521292734,0.0198057147685754,0.016365980000945,0.0229983692049488,0.00929393099630692,0.00733010691357616,0.0112345383472028,0.00749624675469432,-0.00744354323806608,0.0227374900113439,0.00880986324694642,0.00774102944520467,0.0101223354092136,0,0,0,0,0,0
"20","2021-04-05",0.223003921153855,0.213458885397753,0.233544361413492,0.156133996190809,0.146503880624842,0.166514326686995,0.105636442308108,0.0959833292452716,0.113671295858269,0.105856427886356,0.0956371744798404,0.115564146970127,0.0895225396120729,0.0820357884757039,0.0968444467737701,0.0588819058057765,0.0541687366660261,0.0632780629494103,0.0471007910293763,0.0421506900560667,0.0521721511546939,0.0414023659801642,0.0368580312473293,0.0459073218337596,0.0338226821754643,0.0313278404608439,0.0360525269438663,0.0272251784325579,0.0204781440049863,0.034086312530267,0.0289340029095294,0.0228277621966363,0.0352168943557813,0.0208016867239066,0.0195680105459311,0.022025887849243,0.0197849824566579,0.0162451600634511,0.0230778426702236,0.00925312615345519,0.00727342736159005,0.0112158553214055,0.00728222173995628,-0.00692901722144644,0.0214344389696698,0.00883640458506712,0.00773390999140189,0.0101452467089342,0,0,0,0,0,0
"21","2021-04-06",0.223247540115557,0.213291286081816,0.233904469868884,0.156511396687943,0.146771832806183,0.167475309051141,0.105439522857622,0.0954405621420025,0.113578151926794,0.105750514478388,0.0953459736065175,0.115642560437133,0.0892504570792745,0.0816966630832234,0.0966296626398482,0.0588406509292778,0.0541346537056859,0.0633821519789871,0.0469481765338015,0.0419309008000747,0.0520559318503999,0.0415828797256859,0.037082427781876,0.0462840385052676,0.0338205295128991,0.0312890498091942,0.0360621761472336,0.0274178265016029,0.0206835586221164,0.0343417908343446,0.0292213900520117,0.023098496839979,0.0354239739628451,0.0208036320772588,0.0195255688386384,0.0220780962004793,0.0197569855979554,0.0162877349548472,0.0230994356465217,0.00921114599068352,0.0072108921453793,0.0111975937016074,0.00728100049972941,-0.00669738046131636,0.0205995375625129,0.00886181627780237,0.00774933962569825,0.0102070270404373,0,0,0,0,0,0
"22","2021-04-07",0.223496502918518,0.213677177171494,0.234163218425902,0.156821703232279,0.147453922369998,0.167890375860915,0.10527539343554,0.095377314177912,0.113111810346032,0.105602059218803,0.0956331854685598,0.115561255123666,0.0889685178976375,0.081472990012205,0.0964166425703117,0.0588018997985493,0.0540758080012678,0.0634138660089046,0.0467830359952962,0.0418826450547943,0.0518363176255992,0.0417285487527569,0.0371366790689654,0.0463059757462754,0.0338336053772339,0.0312697756592613,0.0360872936653854,0.0275413954296408,0.0209374254099202,0.0341405732454373,0.0294943267986125,0.0233100860225181,0.0358293756279617,0.0208091113081989,0.0194800174974485,0.0221018168759019,0.019723182617102,0.0162871001724314,0.0230059540244996,0.00916332721243618,0.00716646600987361,0.011134572472791,0.00712816103399139,-0.00557266719019506,0.0197737347420439,0.0088821764971611,0.0077539662803879,0.0102541971212243,0,0,0,0,0,0
"23","2021-04-08",0.223738711033928,0.214158831127143,0.234562771020413,0.157083391945433,0.147314101434234,0.168242027347733,0.105111800785987,0.0953036862918553,0.112936359000957,0.105560203703053,0.0956143004424459,0.114889726959477,0.0886776861613661,0.0809785007520571,0.096104561033993,0.0587606578897589,0.054099561903247,0.0634203268436586,0.0466330145706354,0.0417846986371732,0.0516619539475898,0.0419063169184798,0.0373933449356757,0.0464900275842423,0.0338375765384176,0.0312300814633851,0.0361060759923297,0.0276854147424247,0.021288939963332,0.0340367224178776,0.0297692428862616,0.023689933588147,0.0359156604059617,0.0208145616364103,0.0194711753087336,0.0221275531137298,0.0196921236363335,0.0162061755420363,0.0230345144733771,0.00912718663960169,0.0071597547098947,0.0111469034535174,0.00706188647324155,-0.00479060203614809,0.0183470480074193,0.00890208815646465,0.00775579428286927,0.0102814610502753,0,0,0,0,0,0
"24","2021-04-09",0.224007357482552,0.214373888080643,0.234596876574321,0.157411889044163,0.147840545749322,0.168288943146003,0.104955874454348,0.0951393258011222,0.112716820446244,0.105430451866319,0.0961686981089033,0.114869913508372,0.0883614320806413,0.0805084770965804,0.0956089511010864,0.0587372186289066,0.0540728868649262,0.0633637113217904,0.0464648647321903,0.0414490648675216,0.0515750549850225,0.0420770139875266,0.037561199549855,0.0466458434098068,0.0338450688099021,0.0311094785170026,0.0361116638191365,0.0278329425524045,0.0217826468061275,0.033877756616517,0.0300217161130573,0.0240124369289841,0.036089818871075,0.0208177959700887,0.0194224411508782,0.0221696017087175,0.0196627817533389,0.0161098612548014,0.0228374978362429,0.00908244490540058,0.00706512174520674,0.0110295795527983,0.00692928192060251,-0.00348974554919988,0.0167555961819382,0.00892779405663041,0.00774764786784765,0.0102988621293189,0,0,0,0,0,0
"25","2021-04-10",0.224232512928046,0.214677497258432,0.234945271162308,0.157721419953441,0.148086283184154,0.168340425818989,0.104815914542831,0.0950712254895428,0.112590590758782,0.105273656652348,0.0960482789009043,0.114534279968264,0.0880793080524822,0.0805229703639302,0.0952425670937904,0.0586791247421484,0.0539431929764256,0.0635301398677274,0.0463204570951872,0.0413814799729257,0.0514409270873727,0.0422444178772697,0.0377567337137346,0.0468404335223471,0.0338645295665871,0.0311362774701588,0.0362007016220802,0.0280286840428418,0.0222101683880106,0.033810196501861,0.0303098943768372,0.0245618633137238,0.036237965553335,0.0208174570066988,0.0194370369587164,0.0222154544026336,0.0196314975179132,0.0161884075157325,0.0227952954294616,0.00903651562709518,0.00701488823345601,0.0109743992817676,0.00675461723649118,-0.0017139630105212,0.0149809386928331,0.00895114435229739,0.00776630737648362,0.010369111101496,0,0,0,0,0,0
"26","2021-04-11",0.224423138034999,0.21488402272787,0.234747854107808,0.158035678101583,0.14851704320409,0.16848908853743,0.104570214581195,0.0949879074948739,0.112337246748266,0.105137569018566,0.0960050316748844,0.113791028233706,0.0878001995025335,0.0804965871935405,0.0947570171934334,0.0586554175948497,0.0537848267099879,0.063638998642447,0.0461494853652279,0.0411169110705932,0.0511302857113898,0.042382384806606,0.0378469202593556,0.0471240096495343,0.0338821774756516,0.0312091759575562,0.036260811431841,0.0282093192234128,0.0222148999897654,0.0337503993971472,0.0305465690906154,0.0248042198685527,0.0363089158698542,0.0208277665739966,0.0193622839628074,0.0222323783794719,0.0196120436276639,0.0162338570480499,0.0228133567812512,0.00898788718234209,0.00696283117573333,0.0109417475766718,0.0065898807032717,0.000744008608279355,0.0121275670527565,0.00897579766599575,0.0077422237197384,0.0104295926683303,0,0,0,0,0,0
"27","2021-04-12",0.224463135083916,0.214731060437656,0.234764052691642,0.157857154732617,0.148512347467638,0.168451341725642,0.104924335744611,0.0953869246062013,0.112592382468164,0.10526113093359,0.095844302847549,0.114435623598163,0.0872380959837273,0.0800444986709045,0.0944358066981562,0.0585476182063153,0.0535250669693388,0.0634874705841611,0.0459756477867519,0.0410606226515865,0.0510771955617536,0.0425071478411917,0.0379399002523332,0.047275385677538,0.0338981750791493,0.031247876234192,0.0363383937762364,0.0286383169471863,0.0225276114792891,0.0345090784829459,0.0306542881679154,0.0247422554543327,0.036601006164852,0.0208358146853872,0.0193762639894177,0.0222429677656273,0.01949546866004,0.015960560806973,0.0227898859001717,0.00895589843781678,0.00682913762358146,0.0109721568680717,0.00747333533405255,-0.000233651375016293,0.0154547659434563,0.00900788169479884,0.00772461112139491,0.0104529616453907,0,0,0,0,0,0
"28","2021-04-13",0.22448743657663,0.214469632184074,0.234617564727518,0.15762284214461,0.147971758843615,0.168514601770385,0.105289722556883,0.0957070460825817,0.113212012683032,0.105353154837842,0.096015817369742,0.114529639130204,0.0866235873732027,0.0793694043039677,0.0940349687697025,0.0584257518230384,0.0535516843191678,0.0632566730327651,0.0458147693600214,0.0408879325210238,0.0509688080782725,0.0426459076823762,0.037990661766596,0.0476617618266286,0.0339145648281184,0.0311292610864652,0.036379303107128,0.0290883315436904,0.0230065657856652,0.0351190805607902,0.0307935923087661,0.0247960011641056,0.036850853926351,0.0208474730433078,0.0194080463299739,0.0222587788618408,0.0193873795155896,0.0158873043593687,0.0227287299705526,0.00890590425199807,0.00678523273549778,0.0109065970724131,0.0083635588861258,-0.000351844410424634,0.0173429837619799,0.00903458942683196,0.00775554900713131,0.0104762681571607,0,0,0,0,0,0
"29","2021-04-14",0.224474002881285,0.214366965826798,0.234667933584847,0.157450793578043,0.147779375762657,0.168310701591592,0.105683393799726,0.09635782073488,0.113701673307674,0.105436986646807,0.0960721219602615,0.114683159391837,0.0859644098531931,0.0784587029060413,0.0932100780355491,0.0583225109401037,0.0533750283812217,0.0632395725920054,0.0456376953388271,0.0406395066895676,0.0509112225813194,0.0427698894673752,0.0380794625998668,0.047928181252417,0.0339299027665807,0.0311592472304884,0.0365100406879298,0.0295557126694582,0.0231780356706861,0.0357394539252905,0.0309080143921793,0.0248882156708051,0.0367339381032009,0.0208535174238478,0.0193538969378155,0.0223445411758232,0.0192973715794684,0.015671320260275,0.0226087702944036,0.00886244409644989,0.0067684352020065,0.0108922103251281,0.00930153713616855,0.000139613172027618,0.0187723771151277,0.00905984568335152,0.00777135058952745,0.0105256624422325,0,0,0,0,0,0
"30","2021-04-15",0.224489908772283,0.214456734052876,0.234736949502228,0.157241857012714,0.147690189059419,0.167848964941388,0.106112152109847,0.096816919229903,0.114230438014107,0.105587706110976,0.095818951162965,0.115094794571512,0.0853243651374166,0.0775877883671539,0.0926274471473886,0.0581962440589332,0.053093642217474,0.0630812050916579,0.0454643384763676,0.040344731354467,0.0507068084648961,0.0429065283146109,0.0381199361299882,0.047884990099753,0.0339508973461299,0.0310752755891005,0.0365369018412181,0.0299926770783432,0.0236327607929998,0.0360986642265452,0.0310072763883716,0.0249552163970747,0.036970393732804,0.0208598303546643,0.0192533594181638,0.022373002952035,0.0192056807541217,0.015590521899321,0.0226115989596823,0.00881480721826615,0.00661691526322183,0.0108738176840021,0.0101441189121593,0.000876709136385113,0.0194987167088047,0.00909094025973794,0.00778495900569731,0.0105861675625901,0,0,0,0,0,0
